Title,Content,Date,Country,Link
UPDATE 1-Cholera vaccinations launched in post-cyclone Mozambique,"GENEVA, April 3 (Reuters) - Health officials launched a
vaccination campaign in Mozambique's cyclone-hit port city of
Beira on Wednesday in an effort to contain an outbreak of
cholera that has already infected more than 1,400 people, the
World Health Organization (WHO) said.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/AfricaMozambiqueNews?a=mlo-UGNylhg:_VcWHbPLR1c:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaMozambiqueNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaMozambiqueNews?a=mlo-UGNylhg:_VcWHbPLR1c:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaMozambiqueNews?i=mlo-UGNylhg:_VcWHbPLR1c:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaMozambiqueNews?a=mlo-UGNylhg:_VcWHbPLR1c:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaMozambiqueNews?i=mlo-UGNylhg:_VcWHbPLR1c:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/AfricaMozambiqueNews/~4/mlo-UGNylhg"" height=""1"" width=""1"" alt=""""/>","Wed, 03 Apr 2019 14:36:09 +0000","
    Reuters: Mozambique News",http://feeds.reuters.com/~r/reuters/AfricaMozambiqueNews/~3/mlo-UGNylhg/idAFL8N21L4R1
Cholera vaccination campaign launched in post-cyclone Mozambique,"GENEVA, April 3 (Reuters) - Health officials launched a
vaccination campaign in Mozambique's cyclone-hit port city of
Beira on Wednesday in an effort to contain an outbreak of
cholera that has already infected over 1,400 people, the World
Health Organization (WHO) said.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/AfricaMozambiqueNews?a=KeBqxgMcXMs:Ud4H0vEeHWc:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaMozambiqueNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaMozambiqueNews?a=KeBqxgMcXMs:Ud4H0vEeHWc:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaMozambiqueNews?i=KeBqxgMcXMs:Ud4H0vEeHWc:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaMozambiqueNews?a=KeBqxgMcXMs:Ud4H0vEeHWc:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaMozambiqueNews?i=KeBqxgMcXMs:Ud4H0vEeHWc:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/AfricaMozambiqueNews/~4/KeBqxgMcXMs"" height=""1"" width=""1"" alt=""""/>","Wed, 03 Apr 2019 13:02:51 +0000","
    Reuters: Mozambique News",http://feeds.reuters.com/~r/reuters/AfricaMozambiqueNews/~3/KeBqxgMcXMs/idAFL8N21L3V6
Hunger stalks Mozambique after deadly cyclone destroys farmland,"NHAMPUEPUA, Mozambique, April 1 (Reuters) - Fulai Joaquim
has enough food to feed his 10 children for another week, maybe
two. Then, he says, it is in the hands of God.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/AfricaMozambiqueNews?a=TnlqP82Df5A:w0c0ykaXAUo:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaMozambiqueNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaMozambiqueNews?a=TnlqP82Df5A:w0c0ykaXAUo:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaMozambiqueNews?i=TnlqP82Df5A:w0c0ykaXAUo:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaMozambiqueNews?a=TnlqP82Df5A:w0c0ykaXAUo:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaMozambiqueNews?i=TnlqP82Df5A:w0c0ykaXAUo:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/AfricaMozambiqueNews/~4/TnlqP82Df5A"" height=""1"" width=""1"" alt=""""/>","Mon, 01 Apr 2019 11:24:54 +0000","
    Reuters: Mozambique News",http://feeds.reuters.com/~r/reuters/AfricaMozambiqueNews/~3/TnlqP82Df5A/idAFL8N21I126
"First cholera death recorded since cyclone hit Mozambique port, cases double","MAPUTO, March 31 (Reuters) - The number of cholera cases has
almost doubled in Mozambique in the past 24 hours and the port
city of Beira has recorded its first death from the disease
since a massive cyclone struck, health chiefs said on Sunday.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/AfricaMozambiqueNews?a=1w-ROOVnVG8:6TNGa0c6P5A:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaMozambiqueNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaMozambiqueNews?a=1w-ROOVnVG8:6TNGa0c6P5A:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaMozambiqueNews?i=1w-ROOVnVG8:6TNGa0c6P5A:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaMozambiqueNews?a=1w-ROOVnVG8:6TNGa0c6P5A:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaMozambiqueNews?i=1w-ROOVnVG8:6TNGa0c6P5A:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/AfricaMozambiqueNews/~4/1w-ROOVnVG8"" height=""1"" width=""1"" alt=""""/>","Sun, 31 Mar 2019 20:34:22 +0000","
    Reuters: Mozambique News",http://feeds.reuters.com/~r/reuters/AfricaMozambiqueNews/~3/1w-ROOVnVG8/idAFL8N21I108
Cholera cases increase to 271 in Mozambique's cyclone-hit Beira,"MAPUTO, March 30 (Reuters) - The number of confirmed cases
of cholera in Mozambique's cyclone-hit port city of Beira has
nearly doubled to 271 in the last 48 hours, the southern African
nation's government said on Saturday.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/AfricaMozambiqueNews?a=Muu1obBx-DM:1enrfLiIF0A:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaMozambiqueNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaMozambiqueNews?a=Muu1obBx-DM:1enrfLiIF0A:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaMozambiqueNews?i=Muu1obBx-DM:1enrfLiIF0A:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaMozambiqueNews?a=Muu1obBx-DM:1enrfLiIF0A:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaMozambiqueNews?i=Muu1obBx-DM:1enrfLiIF0A:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/AfricaMozambiqueNews/~4/Muu1obBx-DM"" height=""1"" width=""1"" alt=""""/>","Sat, 30 Mar 2019 19:04:00 +0000","
    Reuters: Mozambique News",http://feeds.reuters.com/~r/reuters/AfricaMozambiqueNews/~3/Muu1obBx-DM/idAFL8N21H0GE
"UPDATE 2-U.S. 2018 airstrike in Somalia killed 2 civilians, U.S. review finds","WASHINGTON/NAIROBI, April 5 (Reuters) - The U.S. military
said on Friday it had killed a woman and child in a 2018
airstrike in Somalia, the first time the military has
acknowledged its strikes caused civilian casualties in the
country.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/AfricaSomaliaNews?a=_xo2ZbNnpmU:ofTclXG_aQA:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaSomaliaNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaSomaliaNews?a=_xo2ZbNnpmU:ofTclXG_aQA:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaSomaliaNews?i=_xo2ZbNnpmU:ofTclXG_aQA:V_sGLiPBpWU"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaSomaliaNews?a=_xo2ZbNnpmU:ofTclXG_aQA:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaSomaliaNews?i=_xo2ZbNnpmU:ofTclXG_aQA:F7zBnMyn0Lo"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/AfricaSomaliaNews/~4/_xo2ZbNnpmU"" height=""1"" width=""1"" alt=""""/>","Fri, 05 Apr 2019 16:27:36 +0000","
    Reuters: Somalia News",http://feeds.reuters.com/~r/reuters/AfricaSomaliaNews/~3/_xo2ZbNnpmU/idAFL8N21N4OY
"U.S. airstrike in Somalia killed two civilians in 2018, U.S. reviews finds","NAIROBI, April 5 (Reuters) - A U.S. airstrike in Somalia
killed two civilians in 2018, U.S. Africa Command said in a
press release on Friday, adding that it believed it to be an
""isolated occurrence"".<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/AfricaSomaliaNews?a=4WxJzsEmjmI:PVVeqtA34Sk:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaSomaliaNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaSomaliaNews?a=4WxJzsEmjmI:PVVeqtA34Sk:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaSomaliaNews?i=4WxJzsEmjmI:PVVeqtA34Sk:V_sGLiPBpWU"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaSomaliaNews?a=4WxJzsEmjmI:PVVeqtA34Sk:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaSomaliaNews?i=4WxJzsEmjmI:PVVeqtA34Sk:F7zBnMyn0Lo"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/AfricaSomaliaNews/~4/4WxJzsEmjmI"" height=""1"" width=""1"" alt=""""/>","Fri, 05 Apr 2019 13:07:09 +0000","
    Reuters: Somalia News",http://feeds.reuters.com/~r/reuters/AfricaSomaliaNews/~3/4WxJzsEmjmI/idAFL8N21N4II
UPDATE 2-Car bomb explodes near police academy in Somali capital - police,"MOGADISHU, April 4 (Reuters) - Seven people were injured
when a car bomb exploded near the police academy in the Somali
capital Mogadishu on Thursday, police said, the latest in a
string of attacks in the city by Islamist insurgent group al
Shabaab.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/AfricaSomaliaNews?a=2GK2H_UwKMI:lUImoMYMk8A:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaSomaliaNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaSomaliaNews?a=2GK2H_UwKMI:lUImoMYMk8A:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaSomaliaNews?i=2GK2H_UwKMI:lUImoMYMk8A:V_sGLiPBpWU"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaSomaliaNews?a=2GK2H_UwKMI:lUImoMYMk8A:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaSomaliaNews?i=2GK2H_UwKMI:lUImoMYMk8A:F7zBnMyn0Lo"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/AfricaSomaliaNews/~4/2GK2H_UwKMI"" height=""1"" width=""1"" alt=""""/>","Thu, 04 Apr 2019 18:59:04 +0000","
    Reuters: Somalia News",http://feeds.reuters.com/~r/reuters/AfricaSomaliaNews/~3/2GK2H_UwKMI/idAFL8N21M5B8
Car bomb explodes at restaurant near police academy in Somali capital - police,"MOGADISHU, April 4 (Reuters) - A car bomb exploded at a
restaurant near the police academy in the Somali capital on
Thursday evening, police said, the latest in a string of attacks
in the city.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/AfricaSomaliaNews?a=Q9IT7wOZibg:gU830cIJcwo:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaSomaliaNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaSomaliaNews?a=Q9IT7wOZibg:gU830cIJcwo:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaSomaliaNews?i=Q9IT7wOZibg:gU830cIJcwo:V_sGLiPBpWU"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaSomaliaNews?a=Q9IT7wOZibg:gU830cIJcwo:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaSomaliaNews?i=Q9IT7wOZibg:gU830cIJcwo:F7zBnMyn0Lo"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/AfricaSomaliaNews/~4/Q9IT7wOZibg"" height=""1"" width=""1"" alt=""""/>","Thu, 04 Apr 2019 16:38:15 +0000","
    Reuters: Somalia News",http://feeds.reuters.com/~r/reuters/AfricaSomaliaNews/~3/Q9IT7wOZibg/idAFL8N21M59K
UPDATE 1-Soccer-PSG reach French Cup final as Verratti nets rare goal,"* Cup holders have not conceded a goal in the competition (Adds details)<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/AfricaSomaliaNews?a=OJEBKPR0drw:BTFRnjFpuFM:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaSomaliaNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaSomaliaNews?a=OJEBKPR0drw:BTFRnjFpuFM:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaSomaliaNews?i=OJEBKPR0drw:BTFRnjFpuFM:V_sGLiPBpWU"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaSomaliaNews?a=OJEBKPR0drw:BTFRnjFpuFM:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaSomaliaNews?i=OJEBKPR0drw:BTFRnjFpuFM:F7zBnMyn0Lo"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/AfricaSomaliaNews/~4/OJEBKPR0drw"" height=""1"" width=""1"" alt=""""/>","Wed, 03 Apr 2019 21:43:51 +0000","
    Reuters: Somalia News",http://feeds.reuters.com/~r/reuters/AfricaSomaliaNews/~3/OJEBKPR0drw/idAFL8N21L6I5
Soccer-PSG reach French Cup final as Verratti nets rare goal,"PARIS, April 3 (Reuters) - Marco Verratti scored a rare goal for Paris St Germain as they beat Nantes 3-0 at home to reach the French Cup final on Wednesday.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/AfricaSomaliaNews?a=6ii9nJVkTGg:avL5LS2bgs8:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaSomaliaNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaSomaliaNews?a=6ii9nJVkTGg:avL5LS2bgs8:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaSomaliaNews?i=6ii9nJVkTGg:avL5LS2bgs8:V_sGLiPBpWU"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaSomaliaNews?a=6ii9nJVkTGg:avL5LS2bgs8:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaSomaliaNews?i=6ii9nJVkTGg:avL5LS2bgs8:F7zBnMyn0Lo"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/AfricaSomaliaNews/~4/6ii9nJVkTGg"" height=""1"" width=""1"" alt=""""/>","Wed, 03 Apr 2019 21:08:48 +0000","
    Reuters: Somalia News",http://feeds.reuters.com/~r/reuters/AfricaSomaliaNews/~3/6ii9nJVkTGg/idAFL8N21L6GX
"Kenya orders closure of Dadaab refugee camp this year, according to leaked UN document","NAIROBI, March 29 (Thomson Reuters Foundation) - Kenya has
ordered the closure of the Dadaab refugee camp by the middle of
this year with the race now on to find homes for more than
210,000 people, according to a leaked internal United Nations
document obtained by the Thomson Reuters Foundation.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/AfricaSomaliaNews?a=CyUBjDvzyvE:Ubn2j4LgO6k:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaSomaliaNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaSomaliaNews?a=CyUBjDvzyvE:Ubn2j4LgO6k:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaSomaliaNews?i=CyUBjDvzyvE:Ubn2j4LgO6k:V_sGLiPBpWU"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaSomaliaNews?a=CyUBjDvzyvE:Ubn2j4LgO6k:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaSomaliaNews?i=CyUBjDvzyvE:Ubn2j4LgO6k:F7zBnMyn0Lo"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/AfricaSomaliaNews/~4/CyUBjDvzyvE"" height=""1"" width=""1"" alt=""""/>","Fri, 29 Mar 2019 12:44:18 +0000","
    Reuters: Somalia News",http://feeds.reuters.com/~r/reuters/AfricaSomaliaNews/~3/CyUBjDvzyvE/idAFL3N21F4R1
UPDATE 5-Al Shabaab car bomb outside Somali hotel kills at least 15 -medics,"MOGADISHU, March 28 (Reuters) - A car bomb exploded near a
hotel and restaurants in Mogadishu on Thursday, killing at least
15 people in a busy area of the Somali capital previously
targeted by Islamist militants, rescue services said.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/AfricaSomaliaNews?a=5K8ONWi_OqY:CGYBMnBKt2I:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaSomaliaNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaSomaliaNews?a=5K8ONWi_OqY:CGYBMnBKt2I:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaSomaliaNews?i=5K8ONWi_OqY:CGYBMnBKt2I:V_sGLiPBpWU"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaSomaliaNews?a=5K8ONWi_OqY:CGYBMnBKt2I:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaSomaliaNews?i=5K8ONWi_OqY:CGYBMnBKt2I:F7zBnMyn0Lo"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/AfricaSomaliaNews/~4/5K8ONWi_OqY"" height=""1"" width=""1"" alt=""""/>","Thu, 28 Mar 2019 18:08:00 +0000","
    Reuters: Somalia News",http://feeds.reuters.com/~r/reuters/AfricaSomaliaNews/~3/5K8ONWi_OqY/idAFL8N21F34X
Huge explosion heard in Somali capital,"MOGADISHU, March 28 (Reuters) - A huge explosion was heard
in the Somali capital on Wednesday, sending large clouds of
smoke into the sky, a Reuters witness said. The cause was yet to
be determined.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/AfricaSomaliaNews?a=nDOAgnbOd_4:GdlqMabpqn8:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaSomaliaNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaSomaliaNews?a=nDOAgnbOd_4:GdlqMabpqn8:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaSomaliaNews?i=nDOAgnbOd_4:GdlqMabpqn8:V_sGLiPBpWU"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaSomaliaNews?a=nDOAgnbOd_4:GdlqMabpqn8:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaSomaliaNews?i=nDOAgnbOd_4:GdlqMabpqn8:F7zBnMyn0Lo"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/AfricaSomaliaNews/~4/nDOAgnbOd_4"" height=""1"" width=""1"" alt=""""/>","Thu, 28 Mar 2019 10:25:48 +0000","
    Reuters: Somalia News",http://feeds.reuters.com/~r/reuters/AfricaSomaliaNews/~3/nDOAgnbOd_4/idAFL8N21F31W
RPT-Soccer-Kamara strikes late as Norway snatch 3-3 draw with Sweden,"OSLO, March 26 (Reuters) - Norway substitute Ola Kamara scored in the 96th minute to snatch a 3-3 draw at home to neighbours Sweden in a fiercely-contested Group F Euro 2020 qualifier on Tuesday.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/AfricaSomaliaNews?a=KwZuzxn4IUQ:vYeDpn1VnSs:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaSomaliaNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaSomaliaNews?a=KwZuzxn4IUQ:vYeDpn1VnSs:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaSomaliaNews?i=KwZuzxn4IUQ:vYeDpn1VnSs:V_sGLiPBpWU"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaSomaliaNews?a=KwZuzxn4IUQ:vYeDpn1VnSs:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaSomaliaNews?i=KwZuzxn4IUQ:vYeDpn1VnSs:F7zBnMyn0Lo"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/AfricaSomaliaNews/~4/KwZuzxn4IUQ"" height=""1"" width=""1"" alt=""""/>","Tue, 26 Mar 2019 22:20:42 +0000","
    Reuters: Somalia News",http://feeds.reuters.com/~r/reuters/AfricaSomaliaNews/~3/KwZuzxn4IUQ/idAFL8N21D72N
UPDATE 1-Congo registers record 15 new Ebola cases in one day,"GOMA, Democratic Republic of Congo, March 29 (Reuters) -
D emocratic Republic of Congo on Friday recorded 15 new confirmed
cases of Ebola, the biggest one-day rise since the current
outbreak was declared last August, the health ministry said.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/AfricaCongoNews?a=Z9O6pDH0okU:ndeX567FwVU:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaCongoNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaCongoNews?a=Z9O6pDH0okU:ndeX567FwVU:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaCongoNews?i=Z9O6pDH0okU:ndeX567FwVU:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaCongoNews?a=Z9O6pDH0okU:ndeX567FwVU:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaCongoNews?i=Z9O6pDH0okU:ndeX567FwVU:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/AfricaCongoNews/~4/Z9O6pDH0okU"" height=""1"" width=""1"" alt=""""/>","Fri, 29 Mar 2019 18:45:37 +0000","
    Reuters: Congo News",http://feeds.reuters.com/~r/reuters/AfricaCongoNews/~3/Z9O6pDH0okU/idAFL8N21G6R8
Congo registers record 15 new Ebola cases in one day,"GOMA, Democratic Republic of Congo, March 29 (Reuters) -
D emocratic Republic of Congo on Friday recorded 15 new confirmed
cases of Ebola, the biggest one-day rise since the current
outbreak was declared last August, the health ministry said.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/AfricaCongoNews?a=A7FADyhkYVQ:bk9-dqwiDlc:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaCongoNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaCongoNews?a=A7FADyhkYVQ:bk9-dqwiDlc:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaCongoNews?i=A7FADyhkYVQ:bk9-dqwiDlc:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaCongoNews?a=A7FADyhkYVQ:bk9-dqwiDlc:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaCongoNews?i=A7FADyhkYVQ:bk9-dqwiDlc:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/AfricaCongoNews/~4/A7FADyhkYVQ"" height=""1"" width=""1"" alt=""""/>","Fri, 29 Mar 2019 18:00:23 +0000","
    Reuters: Congo News",http://feeds.reuters.com/~r/reuters/AfricaCongoNews/~3/A7FADyhkYVQ/idAFL8N21G6Q1
"Congo Ebola epidemic exceeds 1,000 cases - health ministry","DAKAR, March 25 (Reuters) - Congo's Ebola epidemic has now
exceeded 1,000 cases, the Health Ministry said on Monday, with a
death toll of 629 in the world's second worst ever outbreak.<div class=""feedflare"">
<a href=""http://feeds.reuters.com/~ff/reuters/AfricaCongoNews?a=ysLrkR4djZ4:XXMQQGv4CNE:yIl2AUoC8zA""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaCongoNews?d=yIl2AUoC8zA"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaCongoNews?a=ysLrkR4djZ4:XXMQQGv4CNE:F7zBnMyn0Lo""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaCongoNews?i=ysLrkR4djZ4:XXMQQGv4CNE:F7zBnMyn0Lo"" border=""0""></img></a> <a href=""http://feeds.reuters.com/~ff/reuters/AfricaCongoNews?a=ysLrkR4djZ4:XXMQQGv4CNE:V_sGLiPBpWU""><img src=""http://feeds.feedburner.com/~ff/reuters/AfricaCongoNews?i=ysLrkR4djZ4:XXMQQGv4CNE:V_sGLiPBpWU"" border=""0""></img></a>
</div><img src=""http://feeds.feedburner.com/~r/reuters/AfricaCongoNews/~4/ysLrkR4djZ4"" height=""1"" width=""1"" alt=""""/>","Mon, 25 Mar 2019 12:35:29 +0000","
    Reuters: Congo News",http://feeds.reuters.com/~r/reuters/AfricaCongoNews/~3/ysLrkR4djZ4/idAFL8N21C3HR
